Quarter_Year,Recession,Unemployment_Rate,GDP_Growth,Inflation,Industrial_Production
Q2-2015,0,3.94363549,3.141694387,1.386164328,109.1112785
Q1-2014,0,5.222096422,2.314289188,2.597824445,89.08145124
Q4-2021,0,6.335626286,3.717039298,2.077580148,83.24394409
Q2-2014,0,5.124734979,3.483628134,2.29573844,107.6874012
Q2-2019,0,4.949932645,1.707353266,3.063515669,96.05299784
Q4-2013,0,6.815567083,1.883955346,1.782655724,92.05112499
Q3-2022,0,5.062007265,4.163255629,1.147404922,85.21009261
Q3-2022,1,6.771524592,-0.672142759,2.459805742,77.60340365
Q3-2021,0,3.503388382,2.365845585,1.858140021,95.53410742
Q1-2013,1,9.385959338,0.137662895,2.75597205,91.49169817
Q4-2018,0,4.505903735,2.301309254,2.691906496,112.438037
Q4-2021,0,4.132139308,4.340758215,3.113985175,98.66940285
Q2-2014,0,4.002435165,3.739727207,3.110837473,96.79201831
Q1-2023,1,11.74716799,-1.110461803,2.379817546,85.43531834
Q2-2024,0,4.14053901,1.797392066,1.357406209,77.47382834
Q4-2023,0,6.485694137,3.205073849,0.549254753,95.09966984
Q3-2020,0,4.654388134,2.437571313,2.002421434,106.3461674
Q4-2017,0,3.187429503,0.171329194,2.707778321,100.8698715
Q4-2018,0,4.501262459,1.334940553,1.434659857,107.7577222
Q1-2019,0,4.950810298,2.780914357,0.815880608,110.8195394
Q4-2021,0,4.827243811,3.56865855,3.508663011,83.54825899
Q1-2018,0,4.790024446,3.585816445,1.435874502,93.4961317
Q2-2020,1,9.055911949,1.922958696,2.583567939,99.10979203
Q4-2018,1,7.833089948,-1.14222014,2.428119168,92.7197452
Q4-2023,1,9.214412851,-1.469514431,2.169513011,92.245663
Q2-2023,0,5.811422631,2.469606219,2.721504801,110.3365299
Q2-2020,1,6.154866156,-2.29430827,1.44507127,87.07814544
Q2-2018,1,11.22574936,0.893990699,4.065961523,84.39754966
Q4-2019,0,-0.544932859,2.265394179,2.214439573,92.02834493
Q3-2014,0,5.112872862,3.45006143,1.785050541,86.70483221
Q3-2021,1,10.69074393,1.392050422,2.814985067,89.67067067
Q4-2019,0,4.094970785,2.928728274,2.3634188,101.8038607
Q2-2016,0,1.811247844,2.503449245,1.485742869,89.55959012
Q2-2015,0,4.85491385,2.93681853,2.141402706,98.92831228
Q4-2016,0,5.254543887,1.548606557,1.289469883,94.02092856
Q4-2016,1,7.964484669,0.30291562,1.537016537,86.22165736
Q3-2020,0,3.754799884,2.520119223,2.493592012,114.4444405
Q2-2023,0,6.444068144,2.409897747,3.949733023,100.8608167
Q1-2019,0,5.17652264,2.294768836,2.45284482,101.059902
Q1-2016,0,2.736984516,1.754476975,1.962062255,120.3792124
Q2-2014,0,5.674744877,1.269276869,1.682715709,94.9262745
Q4-2023,0,3.604221752,2.253891692,1.707790529,106.127692
Q1-2015,1,6.738432904,1.155179239,2.412647624,87.33865635
Q1-2024,0,5.296486089,0.415114048,2.15919273,107.8575245
Q4-2021,0,5.156735041,1.903262016,0.090896695,90.95215375
Q3-2023,1,8.071508563,2.31482936,1.252138795,83.1872732
Q4-2017,0,4.243685938,2.268427879,2.360956068,94.38856834
Q2-2017,1,7.289786577,0.406890029,2.510221896,77.89536307
Q3-2023,1,6.857715979,2.210180262,2.551803669,63.92412629
Q1-2018,1,10.95344439,0.473488943,2.018668845,98.85063014
Q4-2013,0,2.646209451,2.91072223,1.553832549,93.63156436
Q1-2021,0,4.638682108,1.407823991,1.665322689,97.28371617
Q3-2019,0,2.81089239,2.875388063,3.138676059,98.70492779
Q3-2014,0,6.404002621,2.482243498,1.143956542,85.34131855
